"Data Source","World Development Indicators",

"Last Updated Date","2015-10-14",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Gambia, The","GMB","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0203900001943111","0.0174800008535385","","0.133090004324913","","","","",
"Guinea-Bissau","GNB","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.456200003623962","","0.608139991760254","","0.586839973926544","","0.572250008583069","0.556410014629364","0.597530007362366","0.586040019989014","0.601180016994476","","","","0.667119979858398","0.690379977226257","","","",
"Grenada","GRD","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.527409970760345","0.556280016899109","0.555169999599457","0.715810000896454","","","","","","","","","","","",
"Guatemala","GTM","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0350000001490116","0.0493000000715256","0.0667399987578392","0.061879999935627","0.0553000010550022","0.0434999987483025","0.0480999983847141","","","","",
"Guam","GUM","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"High income","HIC","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.16964230322856","2.19199007505593","2.19961807101878","2.27627401101342","2.33701038707821","2.36976291505673","2.32098238878907","2.29335207932287","2.23824298144849","2.24631091590133","2.26487514055679","2.2632318412745","2.34620539277221","2.4292291455343","2.41059670276206","2.42469385495594","2.32115347182602","","","",
"Hong Kong SAR, China","HKG","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.428299993276596","0.457670003175735","0.46492999792099","0.536450028419495","0.581470012664795","0.68027001619339","0.721759974956512","0.773429989814758","0.794679999351501","0.751609981060028","0.71995997428894","0.773419976234436","0.749270021915436","","","","","",
"Honduras","HND","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0445300005376339","0.0383399985730648","0.0418099984526634","0.0421499982476234","0.0415499992668629","","","","","","","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.851660013198853","1.05654001235962","0.925890028476715","0.960749983787537","0.964919984340668","1.0451500415802","0.866940021514893","0.748719990253448","0.802209973335266","0.895129978656769","0.850139975547791","0.754429996013641","0.757870018482208","0.751640021800995","","","",
"Haiti","HTI","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.640259981155396","0.71042001247406","0.66745001077652","0.68325001001358","0.805159986019135","0.930920004844666","1.00161004066467","0.938049972057343","0.878419995307922","0.943599998950958","1.00504994392395","0.983089983463287","1.00350999832153","1.16754996776581","1.17002999782562","1.2177699804306","1.2966400384903","","","",
"Indonesia","IDN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0676899999380112","0.0475599989295006","","","","","","","","0.0833199992775917","","","","","","",
"Isle of Man","IMN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.628040015697479","0.674849987030029","0.691659986972809","0.711650013923645","0.743950009346008","0.723230004310608","0.71315997838974","0.706889986991882","0.743849992752075","0.810440003871918","0.79721999168396","0.790799975395203","0.841080009937286","0.818809986114502","0.797179996967316","0.806020021438599","","","","",
"Not classified","INX","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.29594004154205","1.26693999767303","1.23573994636536","1.17853999137878","1.11308002471924","1.09280002117157","1.09839999675751","1.16385996341705","1.22672998905182","1.24618995189667","1.24844002723694","1.28233003616333","1.44556999206543","1.68566000461578","1.68852996826172","1.65775001049042","1.72381997108459","","","",
"Iran, Islamic Rep.","IRN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.551949977874756","0.547540009021759","0.67451000213623","0.587419986724854","0.734539985656738","0.66813999414444","","0.748799979686737","","","","","","","",
"Iraq","IRQ","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0455400012433529","0.0343500003218651","0.0456200018525124","0.0357399992644787","0.033780001103878","","","","",
"Iceland","ISL","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.83361005783081","2.00086998939514","2.29627990722656","2.66912007331848","2.95167994499207","2.95144009590149","2.8188099861145","","2.77292990684509","2.99207997322083","2.68474006652832","2.64603996276855","2.81984996795654","","2.60487008094788","","","","",
"Israel","ISR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.71121001243591","2.96834993362427","3.08145999908447","3.51992988586426","4.16784000396729","4.4510498046875","4.42863988876343","4.16508007049561","4.14599990844727","4.30687999725342","4.22458982467651","4.52323007583618","4.4029598236084","4.16801023483276","3.96500992774963","3.97351002693176","3.92627000808716","","","",
"Italy","ITA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.980319976806641","1.02330994606018","1.04217994213104","1.01624000072479","1.03983998298645","1.08080995082855","1.1214200258255","1.10064005851746","1.09126996994019","1.08598005771637","1.12732005119324","1.17304003238678","1.20578002929688","1.26400005817413","1.2645800113678","1.25350999832153","1.26572000980377","","","",
"Jamaica","JAM","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0495899990200996","0.0609599985182285","","","","","","","","","","","","","",
"Jordan","JOR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.336959987878799","","","","","","0.434700012207031","","","","","","","",
"Japan","JPN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7650101184845","2.82761001586914","2.96020007133484","2.97733998298645","3.00168991088867","3.0744800567627","3.11561989784241","3.14387989044189","3.13319993019104","3.30870008468628","3.40910005569458","3.4614200592041","3.46706008911133","3.35734009742737","3.25394010543823","3.38807010650635","","","","",
"Kazakhstan","KAZ","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.293370008468628","0.220390006899834","0.183829993009567","0.18104000389576","0.220090001821518","0.255089998245239","0.25246000289917","0.248370006680489","0.283609986305237","0.242809996008873","0.208839997649193","0.216539993882179","0.229240000247955","0.153410002589226","0.157230004668236","","","","",
"Kenya","KEN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.416790008544922","","","0.976170003414154","","","","","",
"Kyrgyz Republic","KGZ","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.193900004029274","0.210639998316765","0.179920002818108","0.156369999051094","0.171890005469322","0.198100000619888","0.222719997167587","0.199259996414185","0.198609992861748","0.230140000581741","0.234249994158745","0.190170004963875","0.159970000386238","0.155469998717308","0.15633000433445","","","","",
"Cambodia","KHM","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0498000010848045","","","","","","","","","","","","","",
"Kiribati","KIR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.42491006851196","2.48114991188049","2.34177994728088","2.25150990486145","2.29570007324219","2.47316002845764","2.40445995330811","2.48576998710632","2.68298006057739","2.79175996780396","3.00918006896973","3.21035003662109","3.36089992523193","3.56123995780945","3.73780989646912","4.03918981552124","","","","",
"Kosovo","KSV","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kuwait","KWT","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.205390006303787","0.257950007915497","0.197640001773834","0.125430002808571","0.178819999098778","0.180010005831718","0.143470004200935","0.1300999969244","0.100830003619194","0.0847800001502037","0.0858500003814697","0.0855000019073486","0.112199999392033","0.0975899994373322","0.0949399992823601","","","","",
"Latin America & Caribbean (developing only)","LAC","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.592458451975908","0.566567042497731","0.545747964027974","0.560655747457041","0.563900210044057","0.632501408578006","0.641863766914799","0.699269556825613","0.741705502199044","0.814986286574371","0.845071432272199","0.871063656399695","","","","",
"Lao PDR","LAO","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0370999984443188","","","","","","","","","","","","","",
"Lebanon","LBN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liberia","LBR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Libya","LBY","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.765879988670349","0.364399999380112","","","","","","","","","","","","","","","","",
"Latin America & Caribbean (all income levels)","LCN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.562569558952872","0.54333649488518","0.531140117117954","0.546054813958718","0.548728578755219","0.61155027029413","0.621535894698603","0.654776625386669","0.694583887598405","0.757809391561255","0.79322985793825","0.837575418958445","","","","",
"Least developed countries: UN classification","LDC","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.183559998869896","","","","0.143920004367828","","","","0.182099997997284","","0.174199998378754","","0.114440001547337","","0.156639993190765","","","","","",
"Lower middle income","LMC","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.486892871957057","","","","","","","0.621370440469495","","0.563139715186925","","","","","","",
"Low & middle income","LMY","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.635035762767254","0.66329475600645","0.704320353150989","0.750181289395674","0.788302509707778","0.844110843224482","0.888509776294593","0.898754389167283","0.99648152278423","1.09694848532014","1.18733333945151","1.26932098273253","","","","",
"Lesotho","LSO","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.049430001527071","0.0513099990785122","0.0677300021052361","","","","","0.0295100007206202","","0.0128300003707409","","","","",
"Lithuania","LTU","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.489140003919601","0.536149978637695","0.54312002658844","0.502080023288727","0.590179979801178","0.671920001506805","0.661989986896515","0.670300006866455","0.753929972648621","0.752149999141693","0.794510006904602","0.813929975032806","0.798420011997223","0.843039989471436","0.801270008087158","0.917649984359741","0.901660025119781","","","",
"Luxembourg","LUX","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.65420997142792","","","1.64898002147675","1.63128995895386","1.55932998657227","1.66155004501343","1.57772994041443","1.65580999851227","1.74356997013092","1.50523996353149","1.41434001922607","1.44065999984741","","","",
"Latvia","LVA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.424560010433197","0.389849990606308","0.410719990730286","0.363660007715225","0.441819995641708","0.404989987611771","0.419050008058548","0.378080010414124","0.417919993400574","0.558650016784668","0.699989974498749","0.594929993152618","0.6146399974823","0.457850009202957","0.604589998722076","0.696309983730316","0.658510029315948","","","",
"Macao SAR, China","MAC","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0655400007963181","0.0731799975037575","0.0649600028991699","0.0554499998688698","0.090329997241497","0.0846299976110458","0.0580600015819073","0.10249999910593","0.0595399998128414","0.0517200008034706","0.0437600016593933","","","","",
"St. Martin (French part)","MAF","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.285600006580353","","","0.634729981422424","0.549549996852875","0.659089982509613","","","0.635680019855499","","","","0.733799993991852","","","","","",
"Monaco","MCO","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0371900014579296","0.0375199988484383","","","","","","","","","","",
"Moldova","MDA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.87295001745224","0.806789994239807","","","","","","0.324050009250641","0.349029988050461","0.398649990558624","0.406219989061356","0.54558002948761","0.534630000591278","0.525569975376129","0.439869999885559","0.404989987611771","","","","",
"Madagascar","MDG","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.220320001244545","0.110440000891685","0.096000000834465","0.119759999215603","0.218209996819496","0.245519995689392","0.33840999007225","0.223529994487762","0.175549998879433","0.16372999548912","0.14036999642849","0.134299993515015","0.146160006523132","0.111869998276234","0.105669997632504","","","","",
"Maldives","MDV","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa (all income levels)","MEA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.256410002708435","0.284249991178513","0.312970012426376","0.352039992809296","0.313089996576309","0.334450006484985","0.377240002155304","0.38416001200676","0.391889989376068","0.401760011911392","0.372660011053085","0.368360012769699","0.403829991817474","0.430640012025833","0.45592001080513","0.428689986467361","","","","",
"Marshall Islands","MHL","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.635506170790919","0.664051746997386","0.70626249662101","0.751649006542222","0.790486942865156","0.848344215656253","0.891390822928113","0.904413381228286","1.00184769777792","1.10161819242586","1.19454344571487","1.27026388199821","","","","",
"Macedonia, FYR","MKD","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.377730011940002","0.42960000038147","0.345099985599518","0.440589994192123","0.316350013017654","0.25925999879837","0.219060003757477","0.2394700050354","0.238609999418259","0.202680006623268","0.174630001187325","0.225299999117851","0.198650002479553","0.217930004000664","","","","","",
"Mali","MLI","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.249149993062019","","","0.661419987678528","","","","","",
"Malta","MLT","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2603600025177","0.252669990062714","0.529120028018951","0.565699994564056","0.615920007228851","0.578909993171692","0.559689998626709","0.54475998878479","0.681360006332397","0.720589995384216","0.842410027980804","","","",
"Myanmar","MMR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0598499998450279","0.034170001745224","0.0440599992871284","0.113059997558594","0.0714399963617325","0.162159994244576","","","","","","","","","","","","","",
"Middle East & North Africa (developing only)","MNA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.79773998260498","1.01872003078461","0.924430012702942","1.24171996116638","1.14891004562378","","","","0.408639997243881","","","","",
"Mongolia","MNG","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.167860001325607","0.166429996490479","0.150159999728203","0.187570005655289","0.2674899995327","0.251729995012283","0.251800000667572","0.267769992351532","0.237760007381439","0.191210001707077","0.238269999623299","0.336670011281967","0.304780006408691","0.283349990844727","0.273919999599457","","","","",
"Northern Mariana Islands","MNP","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.504209995269775","","","","0.532989978790283","","0.17773999273777","","0.462599992752075","","","","","",
"Mauritania","MRT","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mauritius","MUS","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.278990000486374","0.261779993772507","0.313879996538162","0.289029985666275","0.368730008602142","0.373769998550415","0.338059991598129","0.379319995641708","0.37228998541832","","","","","","","","","","",
"Malawi","MWI","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malaysia","MYS","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.21645000576973","","0.397890001535416","","0.46900001168251","","0.652540028095245","","0.599900007247925","","0.6110600233078","","0.788469970226288","1.01001000404358","1.0673999786377","1.06528997421265","","","","",
"North America","NAC","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.38500310342653","2.41302325538812","2.44880024735135","2.49178857051665","2.57163584798395","2.60198550501074","2.51648541617206","2.51549104464179","2.45713632802684","2.46762805978172","2.50256993787604","2.56490842727451","2.68510586866004","2.74161467242545","2.65193084280134","2.6608261016408","2.68361131754442","","","",
"Namibia","NAM","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.144409999251366","","","","","",
"New Caledonia","NCL","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nigeria","NGA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.218960002064705","","","","","","","","",
"Nicaragua","NIC","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0650999993085861","","","","","0.0349299982190132","","","","","","","","","","","","","",
"Netherlands","NLD","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.98410999774933","1.98927998542786","1.89505004882813","1.97984004020691","1.93559002876282","1.93307995796204","1.88021004199982","1.91804003715515","1.92779004573822","1.90336000919342","1.88350999355316","1.80876004695892","1.76657998561859","1.81565999984741","1.8561999797821","2.02672004699707","2.1567599773407","","","",
"High income: nonOECD","NOC","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.793845292044601","0.84732163772303","0.820370893917612","0.892189058497275","","","","","","",
"Norway","NOR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.62504994869232","","1.63803994655609","","1.59046995639801","1.66024005413055","1.70929002761841","1.5707700252533","1.50591003894806","1.47901999950409","1.59423995018005","1.58313000202179","1.75812995433807","1.68060994148254","1.65190994739532","1.65473997592926","","","",
"Nepal","NPL","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0543899983167648","0.259240001440048","0.302199989557266","","","","","",
"New Zealand","NZL","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.06668996810913","","0.974160015583038","","1.11265003681183","","1.15985000133514","","1.129390001297","","1.17447996139526","","1.28243005275726","","1.27090001106262","","","","",
"High income: OECD","OEC","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.21498211761089","2.24279546364744","2.2574346566619","2.32851582296673","2.39469728666836","2.42602858460118","2.36412637811045","2.35145589581011","2.30265360294045","2.32526893790665","2.35499287451463","2.36269111451003","2.4681443683603","2.54282643689908","2.50674698231905","2.54741566419291","2.39829361396247","","","",
